sample_id,x_active_quantity,authorized,architecture,direct_x_visible,observable_y
55,48,1,trusted_encrypted_database,1,"[""[20,2,11,6,20,0,0,0,0,0]"", ""[91,79,54,88,88,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
55,48,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
56,43,1,centralized_plaintext,1,"[""[3,13,7,20,0,0,0,0,0,0]"", ""[73,79,85,98,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
56,43,1,trusted_encrypted_database,1,"[""[3,13,7,20,0,0,0,0,0,0]"", ""[73,79,85,98,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
56,43,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
57,9,1,centralized_plaintext,1,"[""[11,9,0,0,0,0,0,0,0,0]"", ""[15,77,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
57,9,1,trusted_encrypted_database,1,"[""[11,9,0,0,0,0,0,0,0,0]"", ""[15,77,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
57,9,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
58,0,1,centralized_plaintext,1,"[""[12,10,0,0,0,0,0,0,0,0]"", ""[8,36,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
58,0,1,trusted_encrypted_database,1,"[""[12,10,0,0,0,0,0,0,0,0]"", ""[8,36,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
58,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
59,0,1,centralized_plaintext,1,"[""[6,0,0,0,0,0,0,0,0,0]"", ""[55,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
59,0,1,trusted_encrypted_database,1,"[""[6,0,0,0,0,0,0,0,0,0]"", ""[55,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
59,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
60,38,1,centralized_plaintext,1,"[""[6,8,12,10,8,20,0,0,0,0]"", ""[4,71,12,76,38,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
60,38,1,trusted_encrypted_database,1,"[""[6,8,12,10,8,20,0,0,0,0]"", ""[4,71,12,76,38,99,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
60,38,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
61,51,0,centralized_plaintext,1,"[""[9,9,18,16,19,19,7,0,0,0]"", ""[71,65,50,80,96,28,97,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
61,51,0,trusted_encrypted_database,1,"[""[9,9,18,16,19,19,7,0,0,0]"", ""[71,65,50,80,96,28,97,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
61,51,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
62,0,1,centralized_plaintext,1,"[""[7,17,0,0,0,0,0,0,0,0]"", ""[66,56,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
62,0,1,trusted_encrypted_database,1,"[""[7,17,0,0,0,0,0,0,0,0]"", ""[66,56,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
62,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
63,57,0,centralized_plaintext,1,"[""[13,16,13,6,14,1,0,0,0,0]"", ""[98,72,71,28,75,98,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
63,57,0,trusted_encrypted_database,1,"[""[13,16,13,6,14,1,0,0,0,0]"", ""[98,72,71,28,75,98,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
63,57,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
64,48,1,centralized_plaintext,1,"[""[12,14,20,2,0,0,0,0,0,0]"", ""[87,76,76,83,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
64,48,1,trusted_encrypted_database,1,"[""[12,14,20,2,0,0,0,0,0,0]"", ""[87,76,76,83,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
64,48,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
65,1,1,centralized_plaintext,1,"[""[1,18,0,0,0,0,0,0,0,0]"", ""[76,40,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
65,1,1,trusted_encrypted_database,1,"[""[1,18,0,0,0,0,0,0,0,0]"", ""[76,40,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
65,1,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
66,18,1,centralized_plaintext,1,"[""[4,9,7,9,0,0,0,0,0,0]"", ""[28,93,14,83,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
66,18,1,trusted_encrypted_database,1,"[""[4,9,7,9,0,0,0,0,0,0]"", ""[28,93,14,83,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
66,18,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
67,0,1,centralized_plaintext,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
67,0,1,trusted_encrypted_database,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
67,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
68,0,1,centralized_plaintext,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[16,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
68,0,1,trusted_encrypted_database,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[16,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
68,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
69,35,1,centralized_plaintext,1,"[""[15,20,13,8,1,0,0,0,0,0]"", ""[86,87,56,17,24,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
69,35,1,trusted_encrypted_database,1,"[""[15,20,13,8,1,0,0,0,0,0]"", ""[86,87,56,17,24,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
69,35,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
70,11,1,centralized_plaintext,1,"[""[5,7,6,14,15,0,0,0,0,0]"", ""[93,55,86,67,41,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
70,11,1,trusted_encrypted_database,1,"[""[5,7,6,14,15,0,0,0,0,0]"", ""[93,55,86,67,41,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
70,11,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
71,49,1,centralized_plaintext,1,"[""[1,16,9,5,16,13,3,18,0,0]"", ""[95,71,2,48,96,73,80,24,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
71,49,1,trusted_encrypted_database,1,"[""[1,16,9,5,16,13,3,18,0,0]"", ""[95,71,2,48,96,73,80,24,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
71,49,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
72,71,0,centralized_plaintext,1,"[""[3,13,20,19,16,0,0,0,0,0]"", ""[71,73,82,82,73,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
72,71,0,trusted_encrypted_database,1,"[""[3,13,20,19,16,0,0,0,0,0]"", ""[71,73,82,82,73,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
72,71,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
73,0,1,centralized_plaintext,1,"[""[17,0,0,0,0,0,0,0,0,0]"", ""[63,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
73,0,1,trusted_encrypted_database,1,"[""[17,0,0,0,0,0,0,0,0,0]"", ""[63,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
73,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
74,0,1,centralized_plaintext,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
74,0,1,trusted_encrypted_database,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
74,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
75,0,1,centralized_plaintext,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[18,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
75,0,1,trusted_encrypted_database,1,"[""[3,0,0,0,0,0,0,0,0,0]"", ""[18,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
75,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
76,0,1,centralized_plaintext,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
76,0,1,trusted_encrypted_database,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
76,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
77,0,1,centralized_plaintext,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
77,0,1,trusted_encrypted_database,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
77,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
78,26,1,centralized_plaintext,1,"[""[13,11,8,2,5,0,0,0,0,0]"", ""[69,81,100,96,91,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
78,26,1,trusted_encrypted_database,1,"[""[13,11,8,2,5,0,0,0,0,0]"", ""[69,81,100,96,91,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
78,26,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
79,0,1,centralized_plaintext,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
79,0,1,trusted_encrypted_database,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
79,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
80,47,1,centralized_plaintext,1,"[""[2,5,16,6,16,4,4,0,0,0]"", ""[57,83,72,86,90,55,96,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
80,47,1,trusted_encrypted_database,1,"[""[2,5,16,6,16,4,4,0,0,0]"", ""[57,83,72,86,90,55,96,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
80,47,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
81,72,0,centralized_plaintext,1,"[""[3,1,20,12,17,20,0,0,0,0]"", ""[91,28,95,78,78,92,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
81,72,0,trusted_encrypted_database,1,"[""[3,1,20,12,17,20,0,0,0,0]"", ""[91,28,95,78,78,92,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
81,72,0,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""0""]"
82,42,1,centralized_plaintext,1,"[""[15,1,15,1,11,8,13,9,0,0]"", ""[9,63,19,85,99,96,79,93,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
82,42,1,trusted_encrypted_database,1,"[""[15,1,15,1,11,8,13,9,0,0]"", ""[9,63,19,85,99,96,79,93,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
82,42,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
83,28,1,centralized_plaintext,1,"[""[2,20,2,2,4,0,0,0,0,0]"", ""[30,80,89,93,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
83,28,1,trusted_encrypted_database,1,"[""[2,20,2,2,4,0,0,0,0,0]"", ""[30,80,89,93,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
83,28,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
84,21,1,centralized_plaintext,1,"[""[7,2,10,2,0,0,0,0,0,0]"", ""[73,78,81,95,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
84,21,1,trusted_encrypted_database,1,"[""[7,2,10,2,0,0,0,0,0,0]"", ""[73,78,81,95,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
84,21,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
85,24,1,centralized_plaintext,1,"[""[10,20,14,0,0,0,0,0,0,0]"", ""[91,36,76,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
85,24,1,trusted_encrypted_database,1,"[""[10,20,14,0,0,0,0,0,0,0]"", ""[91,36,76,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
85,24,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
86,0,1,centralized_plaintext,1,"[""[3,2,0,0,0,0,0,0,0,0]"", ""[5,45,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
86,0,1,trusted_encrypted_database,1,"[""[3,2,0,0,0,0,0,0,0,0]"", ""[5,45,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
86,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
87,0,1,centralized_plaintext,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
87,0,1,trusted_encrypted_database,1,"[""[0,0,0,0,0,0,0,0,0,0]"", ""[0,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
87,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
88,0,1,centralized_plaintext,1,"[""[11,18,11,0,0,0,0,0,0,0]"", ""[20,8,69,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
88,0,1,trusted_encrypted_database,1,"[""[11,18,11,0,0,0,0,0,0,0]"", ""[20,8,69,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
88,0,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
89,19,1,centralized_plaintext,1,"[""[5,14,1,0,0,0,0,0,0,0]"", ""[74,96,19,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
89,19,1,trusted_encrypted_database,1,"[""[5,14,1,0,0,0,0,0,0,0]"", ""[74,96,19,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
89,19,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
90,36,1,centralized_plaintext,1,"[""[12,16,20,20,0,0,0,0,0,0]"", ""[68,84,86,20,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
90,36,1,trusted_encrypted_database,1,"[""[12,16,20,20,0,0,0,0,0,0]"", ""[68,84,86,20,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
90,36,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
91,18,1,centralized_plaintext,1,"[""[20,4,18,20,14,0,0,0,0,0]"", ""[21,80,29,15,100,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
91,18,1,trusted_encrypted_database,1,"[""[20,4,18,20,14,0,0,0,0,0]"", ""[21,80,29,15,100,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
91,18,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
92,27,1,centralized_plaintext,1,"[""[8,20,12,7,0,0,0,0,0,0]"", ""[95,15,98,81,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
92,27,1,trusted_encrypted_database,1,"[""[8,20,12,7,0,0,0,0,0,0]"", ""[95,15,98,81,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
92,27,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
93,8,1,centralized_plaintext,1,"[""[2,11,6,0,0,0,0,0,0,0]"", ""[100,32,85,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
93,8,1,trusted_encrypted_database,1,"[""[2,11,6,0,0,0,0,0,0,0]"", ""[100,32,85,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
93,8,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
94,37,1,centralized_plaintext,1,"[""[17,12,20,0,0,0,0,0,0,0]"", ""[81,51,76,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
94,37,1,trusted_encrypted_database,1,"[""[17,12,20,0,0,0,0,0,0,0]"", ""[81,51,76,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
94,37,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
95,30,1,centralized_plaintext,1,"[""[15,12,13,2,5,10,10,0,0,0]"", ""[9,69,95,83,78,59,71,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
95,30,1,trusted_encrypted_database,1,"[""[15,12,13,2,5,10,10,0,0,0]"", ""[9,69,95,83,78,59,71,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
95,30,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
96,38,1,centralized_plaintext,1,"[""[16,8,20,5,9,5,5,4,0,0]"", ""[71,91,54,84,1,87,38,86,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
96,38,1,trusted_encrypted_database,1,"[""[16,8,20,5,9,5,5,4,0,0]"", ""[71,91,54,84,1,87,38,86,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
96,38,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
97,48,1,centralized_plaintext,1,"[""[1,16,11,6,8,3,15,0,0,0]"", ""[65,73,58,71,86,90,75,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
97,48,1,trusted_encrypted_database,1,"[""[1,16,11,6,8,3,15,0,0,0]"", ""[65,73,58,71,86,90,75,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
97,48,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
98,38,1,centralized_plaintext,1,"[""[6,11,7,4,20,13,0,0,0,0]"", ""[47,94,92,21,81,23,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
98,38,1,trusted_encrypted_database,1,"[""[6,11,7,4,20,13,0,0,0,0]"", ""[47,94,92,21,81,23,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
98,38,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
99,14,1,centralized_plaintext,1,"[""[4,10,0,0,0,0,0,0,0,0]"", ""[85,99,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
99,14,1,trusted_encrypted_database,1,"[""[4,10,0,0,0,0,0,0,0,0]"", ""[85,99,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
99,14,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
100,13,1,centralized_plaintext,1,"[""[13,0,0,0,0,0,0,0,0,0]"", ""[92,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
100,13,1,trusted_encrypted_database,1,"[""[13,0,0,0,0,0,0,0,0,0]"", ""[92,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
100,13,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
101,19,1,centralized_plaintext,1,"[""[3,9,8,8,0,0,0,0,0,0]"", ""[73,61,81,76,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
101,19,1,trusted_encrypted_database,1,"[""[3,9,8,8,0,0,0,0,0,0]"", ""[73,61,81,76,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
101,19,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
102,46,1,centralized_plaintext,1,"[""[19,10,2,4,7,11,0,0,0,0]"", ""[83,85,89,78,59,100,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
102,46,1,trusted_encrypted_database,1,"[""[19,10,2,4,7,11,0,0,0,0]"", ""[83,85,89,78,59,100,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
102,46,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
103,3,1,centralized_plaintext,1,"[""[6,3,3,0,0,0,0,0,0,0]"", ""[55,90,4,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
103,3,1,trusted_encrypted_database,1,"[""[6,3,3,0,0,0,0,0,0,0]"", ""[55,90,4,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
103,3,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
104,13,1,centralized_plaintext,1,"[""[13,0,0,0,0,0,0,0,0,0]"", ""[95,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
104,13,1,trusted_encrypted_database,1,"[""[13,0,0,0,0,0,0,0,0,0]"", ""[95,0,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
104,13,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
105,35,1,centralized_plaintext,1,"[""[13,7,2,8,13,0,0,0,0,0]"", ""[94,80,89,27,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
105,35,1,trusted_encrypted_database,1,"[""[13,7,2,8,13,0,0,0,0,0]"", ""[94,80,89,27,95,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
105,35,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
106,33,1,centralized_plaintext,1,"[""[2,13,1,1,17,0,0,0,0,0]"", ""[75,71,88,36,77,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
106,33,1,trusted_encrypted_database,1,"[""[2,13,1,1,17,0,0,0,0,0]"", ""[75,71,88,36,77,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
106,33,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
107,3,1,centralized_plaintext,1,"[""[1,3,0,0,0,0,0,0,0,0]"", ""[35,88,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
107,3,1,trusted_encrypted_database,1,"[""[1,3,0,0,0,0,0,0,0,0]"", ""[35,88,0,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
107,3,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
108,40,1,centralized_plaintext,1,"[""[5,3,9,11,17,0,0,0,0,0]"", ""[5,75,91,73,77,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
108,40,1,trusted_encrypted_database,1,"[""[5,3,9,11,17,0,0,0,0,0]"", ""[5,75,91,73,77,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
108,40,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
109,6,1,centralized_plaintext,1,"[""[19,1,6,0,0,0,0,0,0,0]"", ""[56,25,84,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
109,6,1,trusted_encrypted_database,1,"[""[19,1,6,0,0,0,0,0,0,0]"", ""[56,25,84,0,0,0,0,0,0,0]"", ""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
109,6,1,zk_snark_hidden_state,0,"[""10"", ""100"", ""60"", ""30"", ""42"", ""1""]"
